date,region,category,product,promotion,sales,units_sold,inventory
2026-06-26,South,Beverages,Energy Drink,Yes,97630.85,2293,4892
2026-06-26,South,Snacks,Namkeen,Yes,70757.42,2573,965
2026-06-26,South,Dairy,Milk,Yes,82032.2,2880,3073
2026-06-26,East,Beverages,Juice,Yes,100596.93,3150,1502
2026-06-26,East,Snacks,Namkeen,Yes,70516.51,1942,4554
2026-06-26,East,Dairy,Cheese,No,78873.0,2368,2979
2026-06-26,West,Beverages,Juice,No,135674.0,4964,2691
2026-06-26,West,Snacks,Biscuits,Yes,68720.17,2125,4483
2026-06-26,West,Dairy,Yogurt,Yes,105328.78,2328,4767
2026-06-27,North,Beverages,Cola,No,147243.0,4024,1505
2026-06-27,North,Snacks,Biscuits,Yes,76218.89,1861,4217
2026-06-27,North,Dairy,Milk,Yes,155882.77,5545,3647
2026-06-27,South,Beverages,Juice,Yes,68451.42,1787,4557
2026-06-27,South,Snacks,Chips,No,100418.0,3013,2338
2026-06-27,South,Dairy,Milk,No,74173.0,1863,4862
2026-06-27,East,Beverages,Cola,No,54103.0,1492,3349
2026-06-27,East,Snacks,Chips,No,84410.0,1905,2273
2026-06-27,East,Dairy,Milk,No,145130.0,3233,4055
2026-06-27,West,Beverages,Juice,Yes,81420.77,1676,2854
2026-06-27,West,Snacks,Namkeen,No,105552.0,2839,4750
2026-06-27,West,Dairy,Yogurt,Yes,123990.21,2490,2451
2026-06-28,North,Beverages,Cola,Yes,116289.24,2396,1200
2026-06-28,North,Snacks,Chips,No,94241.0,2537,816
2026-06-28,North,Dairy,Cheese,No,97408.0,3471,2552
2026-06-28,South,Beverages,Energy Drink,Yes,79025.8,1984,2666
2026-06-28,South,Snacks,Chips,No,110650.0,5392,572
2026-06-28,South,Dairy,Yogurt,Yes,120696.44,2662,2284
2026-06-28,East,Beverages,Juice,Yes,174039.58,6151,3072
2026-06-28,East,Snacks,Chips,No,73567.0,2651,2762
2026-06-28,East,Dairy,Yogurt,No,66675.0,2485,1929
2026-06-28,West,Beverages,Cola,Yes,91309.35,4316,4651
2026-06-28,West,Snacks,Biscuits,No,55499.0,1516,2367
2026-06-28,West,Dairy,Milk,No,83743.0,4088,3394
2026-06-29,North,Beverages,Energy Drink,Yes,150653.88,6472,4652
2026-06-29,North,Snacks,Biscuits,Yes,131398.28,5030,3542
2026-06-29,North,Dairy,Cheese,No,59357.0,1512,2819
2026-06-29,South,Beverages,Cola,Yes,118977.95,3861,3843
2026-06-29,South,Snacks,Namkeen,No,111693.0,2313,2908
2026-06-29,South,Dairy,Cheese,Yes,85959.36,2992,1729
2026-06-29,East,Beverages,Energy Drink,Yes,81996.05,1853,4684
2026-06-29,East,Snacks,Namkeen,No,78163.0,2492,767
2026-06-29,East,Dairy,Cheese,Yes,132811.92,3364,1133
2026-06-29,West,Beverages,Cola,No,120643.0,2873,4823
2026-06-29,West,Snacks,Chips,No,136402.0,3817,4112
2026-06-29,West,Dairy,Yogurt,No,75562.0,1676,2900
